entry_id,co2_ppm,ch4_ppm,created_at,fecha
2044,507,503.20309,2025-08-20T14:22:11-05:00,2025-08-20
2045,508,502.49991,2025-08-20T14:22:35-05:00,2025-08-20
2046,507,502.49991,2025-08-20T14:22:59-05:00,2025-08-20
2047,504,500.39059,2025-08-20T14:23:23-05:00,2025-08-20
2048,504,496.87512,2025-08-20T14:23:47-05:00,2025-08-20
2049,505,522.89075,2025-08-20T14:24:11-05:00,2025-08-20
2050,3847,4091.25024,2025-08-20T14:24:35-05:00,2025-08-20
2056,925,818.20306,2025-08-20T14:27:00-05:00,2025-08-20
2057,603,588.98437,2025-08-20T14:27:24-05:00,2025-08-20
2058,545,528.51556,2025-08-20T14:27:48-05:00,2025-08-20
2059,507,496.87512,2025-08-20T14:28:12-05:00,2025-08-20
2060,497,491.95325,2025-08-20T14:28:36-05:00,2025-08-20
2061,493,485.62503,2025-08-20T14:29:00-05:00,2025-08-20
2062,489,482.8125,2025-08-20T14:29:24-05:00,2025-08-20
2063,493,494.76556,2025-08-20T14:29:48-05:00,2025-08-20
2064,573,574.21881,2025-08-20T14:30:12-05:00,2025-08-20
2065,580,574.21881,2025-08-20T14:30:36-05:00,2025-08-20
2066,560,555.23438,2025-08-20T14:31:00-05:00,2025-08-20
2067,559,554.53119,2025-08-20T14:31:25-05:00,2025-08-20
2068,537,527.81262,2025-08-20T14:31:49-05:00,2025-08-20
2069,509,502.49991,2025-08-20T14:32:12-05:00,2025-08-20
2070,499,494.06259,2025-08-20T14:32:37-05:00,2025-08-20
2073,526,520.07825,2025-08-20T14:53:58-05:00,2025-08-20
2074,520,513.75,2025-08-20T14:54:22-05:00,2025-08-20
2075,518,515.15637,2025-08-20T14:54:46-05:00,2025-08-20
2076,516,508.82816,2025-08-20T14:55:10-05:00,2025-08-20
2077,490,472.26562,2025-08-20T14:55:34-05:00,2025-08-20
2078,420,404.76559,2025-08-20T14:55:58-05:00,2025-08-20
2079,417,411.797,2025-08-20T14:56:22-05:00,2025-08-20
2080,415,410.39063,2025-08-20T14:56:46-05:00,2025-08-20
2081,413,406.17197,2025-08-20T14:57:10-05:00,2025-08-20
2082,411,407.57813,2025-08-20T14:57:34-05:00,2025-08-20
2083,411,407.57813,2025-08-20T14:57:58-05:00,2025-08-20
2084,410,404.06241,2025-08-20T14:58:23-05:00,2025-08-20
2085,410,404.76559,2025-08-20T14:58:47-05:00,2025-08-20
2086,410,404.06241,2025-08-20T14:59:11-05:00,2025-08-20
2087,410,404.76559,2025-08-20T14:59:35-05:00,2025-08-20
2088,410,404.06241,2025-08-20T14:59:59-05:00,2025-08-20
2089,410,403.35944,2025-08-20T15:00:25-05:00,2025-08-20
2090,410,404.76559,2025-08-20T15:00:47-05:00,2025-08-20
2091,410,403.35944,2025-08-20T15:01:11-05:00,2025-08-20
2092,410,407.57813,2025-08-20T15:01:35-05:00,2025-08-20
2093,410,404.06241,2025-08-20T15:01:59-05:00,2025-08-20
2094,410,404.06241,2025-08-20T15:02:23-05:00,2025-08-20
2095,415,407.57813,2025-08-20T15:02:47-05:00,2025-08-20
2096,432,425.85937,2025-08-20T15:03:11-05:00,2025-08-20
2097,403,396.32803,2025-08-20T15:03:35-05:00,2025-08-20
2098,419,415.31247,2025-08-20T15:03:59-05:00,2025-08-20
2099,419,414.60928,2025-08-20T15:04:23-05:00,2025-08-20
2100,419,415.31247,2025-08-20T15:04:47-05:00,2025-08-20
2101,419,414.60928,2025-08-20T15:05:13-05:00,2025-08-20
2102,419,415.31247,2025-08-20T15:05:35-05:00,2025-08-20
2103,419,415.31247,2025-08-20T15:06:00-05:00,2025-08-20
2104,419,414.60928,2025-08-20T15:06:24-05:00,2025-08-20
2105,419,415.31247,2025-08-20T15:06:48-05:00,2025-08-20
2106,419,414.60928,2025-08-20T15:07:12-05:00,2025-08-20
2107,419,414.60928,2025-08-20T15:07:36-05:00,2025-08-20
2108,419,415.31247,2025-08-20T15:08:00-05:00,2025-08-20
2109,419,414.60928,2025-08-20T15:08:24-05:00,2025-08-20
2110,419,416.01566,2025-08-20T15:08:48-05:00,2025-08-20
2111,419,414.60928,2025-08-20T15:09:12-05:00,2025-08-20
2112,419,414.60928,2025-08-20T15:09:37-05:00,2025-08-20
2113,419,415.31247,2025-08-20T15:10:00-05:00,2025-08-20
2114,419,414.60928,2025-08-20T15:10:24-05:00,2025-08-20
2115,419,416.01566,2025-08-20T15:10:49-05:00,2025-08-20
2116,419,414.60928,2025-08-20T15:11:12-05:00,2025-08-20
2117,419,414.60928,2025-08-20T15:11:37-05:00,2025-08-20
2118,419,416.01566,2025-08-20T15:12:00-05:00,2025-08-20
2119,419,414.60928,2025-08-20T15:12:25-05:00,2025-08-20
2120,419,416.01566,2025-08-20T15:12:49-05:00,2025-08-20
2121,419,415.31247,2025-08-20T15:13:13-05:00,2025-08-20
2122,419,414.60928,2025-08-20T15:13:37-05:00,2025-08-20
2123,419,415.31247,2025-08-20T15:14:01-05:00,2025-08-20
2124,419,414.60928,2025-08-20T15:14:25-05:00,2025-08-20
2125,419,415.31247,2025-08-20T15:14:49-05:00,2025-08-20
2126,419,415.31247,2025-08-20T15:15:13-05:00,2025-08-20
2127,419,414.60928,2025-08-20T15:15:37-05:00,2025-08-20
2128,419,415.31247,2025-08-20T15:16:02-05:00,2025-08-20
2129,419,414.60928,2025-08-20T15:16:25-05:00,2025-08-20
2130,419,414.60928,2025-08-20T15:16:49-05:00,2025-08-20
2131,419,416.01566,2025-08-20T15:17:14-05:00,2025-08-20
2132,419,414.60928,2025-08-20T15:17:38-05:00,2025-08-20
2133,419,416.01566,2025-08-20T15:18:02-05:00,2025-08-20
2134,419,415.31247,2025-08-20T15:18:26-05:00,2025-08-20
2135,419,414.60928,2025-08-20T15:18:50-05:00,2025-08-20
2136,419,416.01566,2025-08-20T15:19:14-05:00,2025-08-20
2137,419,414.60928,2025-08-20T15:19:38-05:00,2025-08-20
2138,418,411.797,2025-08-20T15:20:02-05:00,2025-08-20
2139,418,412.49997,2025-08-20T15:20:26-05:00,2025-08-20
2140,417,411.797,2025-08-20T15:20:50-05:00,2025-08-20
2141,417,413.20316,2025-08-20T15:21:14-05:00,2025-08-20
2142,417,412.49997,2025-08-20T15:21:38-05:00,2025-08-20
2143,417,411.797,2025-08-20T15:22:02-05:00,2025-08-20
2144,417,413.20316,2025-08-20T15:22:26-05:00,2025-08-20
2145,417,411.797,2025-08-20T15:22:50-05:00,2025-08-20
2146,417,413.20316,2025-08-20T15:23:14-05:00,2025-08-20
2147,417,412.49997,2025-08-20T15:23:38-05:00,2025-08-20
2148,418,411.797,2025-08-20T15:24:03-05:00,2025-08-20
2149,418,413.20316,2025-08-20T15:24:26-05:00,2025-08-20
2150,418,411.797,2025-08-20T15:24:51-05:00,2025-08-20
2151,419,404.06241,2025-08-20T15:25:15-05:00,2025-08-20
2152,419,415.31247,2025-08-20T15:25:39-05:00,2025-08-20
2153,420,414.60928,2025-08-20T15:26:03-05:00,2025-08-20
2154,421,418.82819,2025-08-20T15:26:27-05:00,2025-08-20
2155,428,429.37509,2025-08-20T15:26:51-05:00,2025-08-20
2156,449,444.84384,2025-08-20T15:27:15-05:00,2025-08-20
2157,462,459.60938,2025-08-20T15:27:39-05:00,2025-08-20
2158,474,466.64056,2025-08-20T15:28:03-05:00,2025-08-20
2159,465,461.01553,2025-08-20T15:28:27-05:00,2025-08-20
2160,470,464.53125,2025-08-20T15:28:52-05:00,2025-08-20
2161,468,463.82806,2025-08-20T15:29:15-05:00,2025-08-20
2162,467,462.42191,2025-08-20T15:29:39-05:00,2025-08-20
2163,467,464.53125,2025-08-20T15:30:03-05:00,2025-08-20
2164,469,463.82806,2025-08-20T15:30:28-05:00,2025-08-20
2165,469,465.23444,2025-08-20T15:30:52-05:00,2025-08-20
2166,470,463.82806,2025-08-20T15:31:16-05:00,2025-08-20
2167,469,463.82806,2025-08-20T15:31:40-05:00,2025-08-20
2168,456,451.17184,2025-08-20T15:32:04-05:00,2025-08-20
2169,435,423.04684,2025-08-20T15:32:28-05:00,2025-08-20
2170,418,416.01566,2025-08-20T15:32:52-05:00,2025-08-20
2171,403,398.43759,2025-08-20T15:33:16-05:00,2025-08-20
2172,403,398.43759,2025-08-20T15:33:40-05:00,2025-08-20
2173,401,396.32803,2025-08-20T15:34:04-05:00,2025-08-20
2174,400,395.62506,2025-08-20T15:34:28-05:00,2025-08-20
2175,401,399.14056,2025-08-20T15:34:52-05:00,2025-08-20
2176,404,401.25012,2025-08-20T15:35:16-05:00,2025-08-20
2177,407,404.06241,2025-08-20T15:35:40-05:00,2025-08-20
2178,409,404.76559,2025-08-20T15:36:04-05:00,2025-08-20
2179,413,408.9845,2025-08-20T15:36:28-05:00,2025-08-20
2180,414,410.39063,2025-08-20T15:36:53-05:00,2025-08-20
2181,416,407.57813,2025-08-20T15:37:17-05:00,2025-08-20
2182,417,411.797,2025-08-20T15:37:41-05:00,2025-08-20
2183,425,423.75003,2025-08-20T15:38:05-05:00,2025-08-20
2184,436,433.59375,2025-08-20T15:38:29-05:00,2025-08-20
2185,448,445.54678,2025-08-20T15:38:53-05:00,2025-08-20
2186,456,453.98434,2025-08-20T15:39:17-05:00,2025-08-20
2187,463,458.20325,2025-08-20T15:39:41-05:00,2025-08-20
2188,469,464.53125,2025-08-20T15:40:05-05:00,2025-08-20
2189,472,469.45309,2025-08-20T15:40:29-05:00,2025-08-20
2190,477,476.48428,2025-08-20T15:40:53-05:00,2025-08-20
2191,487,484.21866,2025-08-20T15:41:17-05:00,2025-08-20
2192,496,491.25006,2025-08-20T15:41:41-05:00,2025-08-20
2193,507,506.71881,2025-08-20T15:42:05-05:00,2025-08-20
2194,516,513.75,2025-08-20T15:42:29-05:00,2025-08-20
2195,524,522.89075,2025-08-20T15:42:54-05:00,2025-08-20
2196,530,528.51556,2025-08-20T15:43:18-05:00,2025-08-20
2197,534,530.62512,2025-08-20T15:43:42-05:00,2025-08-20
2198,536,534.14063,2025-08-20T15:44:06-05:00,2025-08-20
2199,537,532.73444,2025-08-20T15:44:30-05:00,2025-08-20
2200,539,535.547,2025-08-20T15:44:54-05:00,2025-08-20
2201,540,536.95313,2025-08-20T15:45:18-05:00,2025-08-20
2202,542,535.547,2025-08-20T15:45:42-05:00,2025-08-20
2203,542,539.76562,2025-08-20T15:46:06-05:00,2025-08-20
2204,541,538.3595,2025-08-20T15:46:30-05:00,2025-08-20
2205,541,538.3595,2025-08-20T15:46:54-05:00,2025-08-20
2206,543,539.06244,2025-08-20T15:47:18-05:00,2025-08-20
2207,544,539.06244,2025-08-20T15:47:42-05:00,2025-08-20
2208,543,539.76562,2025-08-20T15:48:06-05:00,2025-08-20
2209,544,541.17181,2025-08-20T15:48:31-05:00,2025-08-20
2210,545,538.3595,2025-08-20T15:48:54-05:00,2025-08-20
2211,546,542.57819,2025-08-20T15:49:19-05:00,2025-08-20
2212,547,541.17181,2025-08-20T15:49:43-05:00,2025-08-20
2213,547,545.39069,2025-08-20T15:50:07-05:00,2025-08-20
2214,547,544.6875,2025-08-20T15:50:31-05:00,2025-08-20
2215,549,541.875,2025-08-20T15:50:55-05:00,2025-08-20
2216,549,544.6875,2025-08-20T15:51:19-05:00,2025-08-20
2217,551,546.79681,2025-08-20T15:51:43-05:00,2025-08-20
2218,551,548.20319,2025-08-20T15:52:07-05:00,2025-08-20
2219,553,551.01575,2025-08-20T15:52:31-05:00,2025-08-20
2220,553,549.60937,2025-08-20T15:52:55-05:00,2025-08-20
2221,1226,1276.64063,2025-08-20T17:43:58-05:00,2025-08-20
2222,1626,1651.40625,2025-08-20T17:44:25-05:00,2025-08-20
2223,1770,1750.547,2025-08-20T17:44:46-05:00,2025-08-20
2224,1586,1574.0625,2025-08-20T17:45:10-05:00,2025-08-20
2225,1580,1587.422,2025-08-20T17:45:34-05:00,2025-08-20
2226,1693,1704.14075,2025-08-20T17:45:58-05:00,2025-08-20
2227,1825,1834.92187,2025-08-20T17:46:22-05:00,2025-08-20
2228,2979,5998.82812,2025-08-20T17:46:46-05:00,2025-08-20
2237,972,953.90631,2025-08-20T17:50:22-05:00,2025-08-20
2238,950,934.92187,2025-08-20T17:50:46-05:00,2025-08-20
2239,1462,1459.45313,2025-08-20T17:53:15-05:00,2025-08-20
2240,1319,1320.23438,2025-08-20T17:53:39-05:00,2025-08-20
2241,1209,1163.43762,2025-08-20T17:54:03-05:00,2025-08-20
2242,998,975.00012,2025-08-20T17:54:27-05:00,2025-08-20
2243,861,818.90625,2025-08-20T17:54:51-05:00,2025-08-20
2244,1216,1249.21887,2025-08-20T17:55:15-05:00,2025-08-20
2245,1002,1030.54688,2025-08-20T17:55:39-05:00,2025-08-20
2246,878,819.60944,2025-08-20T17:56:03-05:00,2025-08-20
2247,792,777.42187,2025-08-20T17:56:27-05:00,2025-08-20
2248,795,804.84369,2025-08-20T17:56:51-05:00,2025-08-20
2249,866,862.5,2025-08-20T17:57:40-05:00,2025-08-20
2250,1151,1070.62512,2025-08-20T17:58:03-05:00,2025-08-20
2251,855,830.85931,2025-08-20T17:58:27-05:00,2025-08-20
2252,816,807.65619,2025-08-20T17:58:51-05:00,2025-08-20
2253,835,836.48431,2025-08-20T17:59:15-05:00,2025-08-20
2254,842,832.96887,2025-08-20T17:59:39-05:00,2025-08-20
2255,820,813.28125,2025-08-20T18:00:04-05:00,2025-08-20
2256,813,806.25006,2025-08-20T18:00:28-05:00,2025-08-20
2257,795,787.96875,2025-08-20T18:00:52-05:00,2025-08-20
2258,798,793.59381,2025-08-20T18:01:16-05:00,2025-08-20
2259,828,830.85931,2025-08-20T18:01:40-05:00,2025-08-20
2260,800,793.59381,2025-08-20T18:02:04-05:00,2025-08-20
2261,792,785.85944,2025-08-20T18:02:28-05:00,2025-08-20
2262,779,774.60937,2025-08-20T18:02:52-05:00,2025-08-20
2263,778,777.42187,2025-08-20T18:03:16-05:00,2025-08-20
2264,797,794.99994,2025-08-20T18:03:40-05:00,2025-08-20
2265,788,780.93756,2025-08-20T18:04:04-05:00,2025-08-20
2266,774,767.57819,2025-08-20T18:04:29-05:00,2025-08-20
2267,781,799.92181,2025-08-20T18:04:55-05:00,2025-08-20
2268,903,880.07806,2025-08-20T18:05:16-05:00,2025-08-20
2269,813,803.4375,2025-08-20T18:05:40-05:00,2025-08-20
2270,794,785.15625,2025-08-20T18:06:04-05:00,2025-08-20
2271,810,806.25006,2025-08-20T18:06:29-05:00,2025-08-20
2272,796,788.67194,2025-08-20T18:06:53-05:00,2025-08-20
2273,808,802.03137,2025-08-20T18:07:17-05:00,2025-08-20
2274,792,786.56262,2025-08-20T18:07:41-05:00,2025-08-20
2275,777,772.5,2025-08-20T18:08:05-05:00,2025-08-20
2276,775,772.5,2025-08-20T18:08:29-05:00,2025-08-20
2277,772,767.57819,2025-08-20T18:08:53-05:00,2025-08-20
2278,761,755.62512,2025-08-20T18:09:17-05:00,2025-08-20
2279,758,759.84381,2025-08-20T18:09:41-05:00,2025-08-20
2280,819,818.90625,2025-08-20T18:10:05-05:00,2025-08-20
2281,804,802.73431,2025-08-20T18:10:29-05:00,2025-08-20
2282,895,908.20306,2025-08-20T18:10:53-05:00,2025-08-20
2283,842,829.45312,2025-08-20T18:11:20-05:00,2025-08-20
2284,820,810.46869,2025-08-20T18:11:41-05:00,2025-08-20
2285,799,792.18744,2025-08-20T18:12:09-05:00,2025-08-20
2286,835,835.07819,2025-08-20T18:12:30-05:00,2025-08-20
2287,801,792.18744,2025-08-20T18:12:54-05:00,2025-08-20
2288,778,773.20319,2025-08-20T18:13:18-05:00,2025-08-20
2289,769,764.06244,2025-08-20T18:13:42-05:00,2025-08-20
2290,766,761.95313,2025-08-20T18:14:06-05:00,2025-08-20
2291,777,774.60937,2025-08-20T18:14:30-05:00,2025-08-20
2292,778,775.31256,2025-08-20T18:14:54-05:00,2025-08-20
2293,767,761.95313,2025-08-20T18:15:18-05:00,2025-08-20
2294,768,772.5,2025-08-20T18:15:43-05:00,2025-08-20
2295,852,840.70325,2025-08-20T18:16:06-05:00,2025-08-20
2296,802,788.67194,2025-08-20T18:16:30-05:00,2025-08-20
2297,770,761.24994,2025-08-20T18:16:57-05:00,2025-08-20
2298,762,756.32806,2025-08-20T18:17:18-05:00,2025-08-20
2299,756,751.40625,2025-08-20T18:17:44-05:00,2025-08-20
2300,783,776.01575,2025-08-20T18:18:58-05:00,2025-08-20
2301,757,755.62512,2025-08-20T18:19:19-05:00,2025-08-20
2302,779,776.01575,2025-08-20T18:19:43-05:00,2025-08-20
2303,772,768.28137,2025-08-20T18:20:06-05:00,2025-08-20
2304,764,758.43744,2025-08-20T18:20:31-05:00,2025-08-20
2305,799,803.4375,2025-08-20T18:20:55-05:00,2025-08-20
2306,793,785.15625,2025-08-20T18:21:19-05:00,2025-08-20
2307,794,787.96875,2025-08-20T18:21:45-05:00,2025-08-20
2308,780,776.01575,2025-08-20T18:22:07-05:00,2025-08-20
2309,980,1091.01575,2025-08-20T18:22:34-05:00,2025-08-20
2310,1063,1016.4845,2025-08-20T18:22:55-05:00,2025-08-20
2311,886,849.84375,2025-08-20T18:23:19-05:00,2025-08-20
2312,781,774.60937,2025-08-20T18:23:43-05:00,2025-08-20
2313,780,780.23438,2025-08-20T18:24:07-05:00,2025-08-20
2314,924,936.32825,2025-08-20T18:24:31-05:00,2025-08-20
2315,983,956.01562,2025-08-20T18:24:55-05:00,2025-08-20
2316,824,803.4375,2025-08-20T18:25:19-05:00,2025-08-20
2317,839,849.84375,2025-08-20T18:25:43-05:00,2025-08-20
2318,953,958.82819,2025-08-20T18:26:07-05:00,2025-08-20
2319,944,927.1875,2025-08-20T18:26:32-05:00,2025-08-20
2320,859,870.93756,2025-08-20T18:26:56-05:00,2025-08-20
2321,903,908.20306,2025-08-20T18:27:20-05:00,2025-08-20
2322,1291,1320.9375,2025-08-20T18:27:44-05:00,2025-08-20
2323,1007,984.14062,2025-08-20T18:28:08-05:00,2025-08-20
2324,1008,1015.07813,2025-08-20T18:28:32-05:00,2025-08-20
2325,1137,1094.53113,2025-08-20T18:28:56-05:00,2025-08-20
2326,1343,1433.4375,2025-08-20T18:29:20-05:00,2025-08-20
2327,1266,1320.9375,2025-08-20T18:29:44-05:00,2025-08-20
2328,1399,1342.03137,2025-08-20T18:30:08-05:00,2025-08-20
2329,1463,1474.92188,2025-08-20T18:30:32-05:00,2025-08-20
2330,1291,1243.59387,2025-08-20T18:30:56-05:00,2025-08-20
2331,955,829.45312,2025-08-20T18:31:20-05:00,2025-08-20
2332,778,785.15625,2025-08-20T18:31:44-05:00,2025-08-20
2333,815,808.35937,2025-08-20T18:32:08-05:00,2025-08-20
2334,793,788.67194,2025-08-20T18:32:32-05:00,2025-08-20
2335,779,776.71869,2025-08-20T18:32:56-05:00,2025-08-20
2336,783,778.12506,2025-08-20T18:33:20-05:00,2025-08-20
2337,771,764.06244,2025-08-20T18:33:44-05:00,2025-08-20
2338,761,756.32806,2025-08-20T18:34:08-05:00,2025-08-20
2339,764,761.95313,2025-08-20T18:34:32-05:00,2025-08-20
2340,764,764.06244,2025-08-20T18:34:56-05:00,2025-08-20
2341,763,759.84381,2025-08-20T18:35:20-05:00,2025-08-20
2342,774,768.98431,2025-08-20T18:35:44-05:00,2025-08-20
2343,771,769.6875,2025-08-20T18:36:09-05:00,2025-08-20
2344,773,770.39069,2025-08-20T18:36:34-05:00,2025-08-20
2345,761,758.43744,2025-08-20T18:36:57-05:00,2025-08-20
2346,762,759.14063,2025-08-20T18:37:24-05:00,2025-08-20
2347,763,756.32806,2025-08-20T18:37:45-05:00,2025-08-20
2348,759,755.62512,2025-08-20T18:38:09-05:00,2025-08-20
2349,758,754.21875,2025-08-20T18:38:33-05:00,2025-08-20
2350,758,752.81262,2025-08-20T18:38:57-05:00,2025-08-20
2351,755,754.21875,2025-08-20T18:39:22-05:00,2025-08-20
2352,756,750.70306,2025-08-20T18:39:45-05:00,2025-08-20
2353,758,752.81262,2025-08-20T18:40:09-05:00,2025-08-20
2354,756,754.21875,2025-08-20T18:40:33-05:00,2025-08-20
2355,754,747.89075,2025-08-20T18:40:59-05:00,2025-08-20
2356,755,750.70306,2025-08-20T18:41:22-05:00,2025-08-20
2357,754,751.40625,2025-08-20T18:41:46-05:00,2025-08-20
2358,754,750.00006,2025-08-20T18:42:10-05:00,2025-08-20
2359,754,751.40625,2025-08-20T18:42:34-05:00,2025-08-20
2360,754,751.40625,2025-08-20T18:42:58-05:00,2025-08-20
2361,752,750.70306,2025-08-20T18:43:22-05:00,2025-08-20
2362,753,750.00006,2025-08-20T18:43:46-05:00,2025-08-20
2363,754,748.59369,2025-08-20T18:44:10-05:00,2025-08-20
2364,753,747.18756,2025-08-20T18:44:37-05:00,2025-08-20
2365,753,747.89075,2025-08-20T18:44:58-05:00,2025-08-20
2366,753,750.00006,2025-08-20T18:45:22-05:00,2025-08-20
2367,753,747.18756,2025-08-20T18:45:46-05:00,2025-08-20
2368,752,745.78119,2025-08-20T18:46:14-05:00,2025-08-20
2369,754,750.00006,2025-08-20T18:46:34-05:00,2025-08-20
2370,753,751.40625,2025-08-20T18:46:59-05:00,2025-08-20
2371,748,744.37506,2025-08-20T18:47:22-05:00,2025-08-20
2372,751,744.37506,2025-08-20T18:47:46-05:00,2025-08-20
2373,747,742.96869,2025-08-20T18:48:10-05:00,2025-08-20
2374,748,744.37506,2025-08-20T18:48:35-05:00,2025-08-20
2375,749,745.78119,2025-08-20T18:48:59-05:00,2025-08-20
2376,750,744.37506,2025-08-20T18:49:22-05:00,2025-08-20
2377,754,750.00006,2025-08-20T18:49:47-05:00,2025-08-20
2378,756,750.70306,2025-08-20T18:50:10-05:00,2025-08-20
2379,759,752.81262,2025-08-20T18:50:35-05:00,2025-08-20
2380,761,757.03125,2025-08-20T18:50:59-05:00,2025-08-20
2381,760,756.32806,2025-08-20T18:51:23-05:00,2025-08-20
2382,761,755.62512,2025-08-20T18:51:47-05:00,2025-08-20
2384,761,761.95313,2025-08-20T18:53:49-05:00,2025-08-20
2385,773,769.6875,2025-08-20T18:54:13-05:00,2025-08-20
2386,778,776.01575,2025-08-20T18:54:42-05:00,2025-08-20
2387,779,775.31256,2025-08-20T18:55:01-05:00,2025-08-20
2388,779,776.01575,2025-08-20T18:55:25-05:00,2025-08-20
2389,777,773.20319,2025-08-20T18:55:50-05:00,2025-08-20
2390,775,769.6875,2025-08-20T18:56:14-05:00,2025-08-20
2391,775,770.39069,2025-08-20T18:56:38-05:00,2025-08-20
2392,773,766.875,2025-08-20T18:57:02-05:00,2025-08-20
2393,771,767.57819,2025-08-20T18:57:26-05:00,2025-08-20
2394,773,767.57819,2025-08-20T18:57:50-05:00,2025-08-20
2395,772,769.6875,2025-08-20T18:58:14-05:00,2025-08-20
2396,777,773.20319,2025-08-20T18:58:38-05:00,2025-08-20
2397,778,772.5,2025-08-20T18:59:02-05:00,2025-08-20
2398,777,772.5,2025-08-20T18:59:28-05:00,2025-08-20
2399,775,770.39069,2025-08-20T18:59:50-05:00,2025-08-20
2400,775,766.875,2025-08-20T19:00:15-05:00,2025-08-20
2401,773,770.39069,2025-08-20T19:00:38-05:00,2025-08-20
2402,772,767.57819,2025-08-20T19:01:02-05:00,2025-08-20
2403,771,764.06244,2025-08-20T19:01:26-05:00,2025-08-20
2404,768,761.95313,2025-08-20T19:01:50-05:00,2025-08-20
2405,769,764.06244,2025-08-20T19:02:14-05:00,2025-08-20
2406,768,762.65631,2025-08-20T19:02:38-05:00,2025-08-20
2407,767,764.76562,2025-08-20T19:03:03-05:00,2025-08-20
2409,785,781.64056,2025-08-20T19:09:51-05:00,2025-08-20
2410,775,769.6875,2025-08-20T19:10:15-05:00,2025-08-20
2411,775,773.20319,2025-08-20T19:10:39-05:00,2025-08-20
2412,794,794.99994,2025-08-20T19:11:04-05:00,2025-08-20
2413,837,830.15631,2025-08-20T19:11:28-05:00,2025-08-20
2414,832,825.2345,2025-08-20T19:11:52-05:00,2025-08-20
2415,1043,1105.07813,2025-08-20T19:12:16-05:00,2025-08-20
2416,916,877.96875,2025-08-20T19:12:40-05:00,2025-08-20
2417,784,778.82825,2025-08-20T19:13:04-05:00,2025-08-20
2418,779,775.31256,2025-08-20T19:13:28-05:00,2025-08-20
2419,779,776.01575,2025-08-20T19:13:52-05:00,2025-08-20
2420,877,912.42194,2025-08-20T19:14:16-05:00,2025-08-20
2421,909,925.07812,2025-08-20T19:14:40-05:00,2025-08-20
2422,882,858.28131,2025-08-20T19:15:04-05:00,2025-08-20
2423,819,810.46869,2025-08-20T19:15:28-05:00,2025-08-20
2424,952,955.31244,2025-08-20T19:15:52-05:00,2025-08-20
2425,929,937.73438,2025-08-20T19:16:16-05:00,2025-08-20
2426,1073,1105.07813,2025-08-20T19:16:40-05:00,2025-08-20
2427,1223,1215.46887,2025-08-20T19:17:07-05:00,2025-08-20
2428,1168,1124.76575,2025-08-20T19:17:28-05:00,2025-08-20
2429,942,884.99994,2025-08-20T19:17:52-05:00,2025-08-20
2430,1008,1003.12506,2025-08-20T19:18:16-05:00,2025-08-20
2431,814,807.65619,2025-08-20T19:18:42-05:00,2025-08-20
2432,857,855.46881,2025-08-20T19:19:05-05:00,2025-08-20
2433,1149,1146.5625,2025-08-20T19:19:29-05:00,2025-08-20
2434,1010,989.0625,2025-08-20T19:19:53-05:00,2025-08-20
2435,896,898.35931,2025-08-20T19:20:41-05:00,2025-08-20
2436,400,397.03122,2025-08-20T19:38:46-05:00,2025-08-20
2437,928,913.12512,2025-08-20T19:41:38-05:00,2025-08-20
2438,1239,1211.95313,2025-08-20T19:42:03-05:00,2025-08-20
2439,996,982.03131,2025-08-20T19:42:26-05:00,2025-08-20
2440,1103,1082.57813,2025-08-20T19:43:29-05:00,2025-08-20
2441,966,954.6095,2025-08-20T19:43:53-05:00,2025-08-20
2442,918,918.04694,2025-08-20T19:44:16-05:00,2025-08-20
2443,863,846.32806,2025-08-20T19:44:40-05:00,2025-08-20
2444,830,836.48431,2025-08-20T19:45:33-05:00,2025-08-20
2445,943,956.71881,2025-08-20T19:45:55-05:00,2025-08-20
2446,888,973.59375,2025-08-20T19:47:00-05:00,2025-08-20
2447,1173,1151.48425,2025-08-20T19:47:23-05:00,2025-08-20
2448,795,800.625,2025-08-20T19:48:50-05:00,2025-08-20
