entry_id,co2_ppm,ch4_ppm,created_at,tiempo_min
3396,937,934.21869,2025-09-11T10:02:53-05:00,18.016666666666666
3397,964,972.89056,2025-09-11T10:03:23-05:00,18.516666666666666
3398,1130,1162.73438,2025-09-11T10:03:53-05:00,19.016666666666666
3399,1423,1427.81262,2025-09-11T10:04:23-05:00,19.516666666666666
3400,1475,1491.797,2025-09-11T10:04:53-05:00,20.016666666666666
3401,1660,1678.12512,2025-09-11T10:05:23-05:00,20.516666666666666
3402,1844,1858.82825,2025-09-11T10:05:53-05:00,21.016666666666666
3403,2043,2066.25024,2025-09-11T10:06:23-05:00,21.516666666666666
3404,2280,2300.39062,2025-09-11T10:06:53-05:00,22.016666666666666
3405,2504,2533.125,2025-09-11T10:07:23-05:00,22.516666666666666
3406,2887,2896.64087,2025-09-11T10:07:53-05:00,23.016666666666666
3407,3085,3097.03125,2025-09-11T10:08:24-05:00,23.533333333333335
3408,3250,3268.59399,2025-09-11T10:08:54-05:00,24.033333333333335
3409,3422,3433.125,2025-09-11T10:09:23-05:00,24.516666666666666
3410,3564,3583.59399,2025-09-11T10:09:53-05:00,25.016666666666666
3411,3712,3727.73437,2025-09-11T10:10:24-05:00,25.533333333333335
3412,3874,3889.45337,2025-09-11T10:10:53-05:00,26.016666666666666
3413,4105,4122.89111,2025-09-11T10:11:23-05:00,26.516666666666666
3414,4344,4359.14062,2025-09-11T10:11:53-05:00,27.016666666666666
3415,4527,4551.79736,2025-09-11T10:12:31-05:00,27.65
3416,4741,4759.92188,2025-09-11T10:12:54-05:00,28.033333333333335
3417,4951,4975.78174,2025-09-11T10:13:25-05:00,28.55
3418,5174,5190.23437,2025-09-11T10:13:55-05:00,29.05
3419,5399,5420.15625,2025-09-11T10:14:24-05:00,29.533333333333335
3420,5639,5662.03125,2025-09-11T10:14:56-05:00,30.066666666666666
3421,5855,5870.15674,2025-09-11T10:15:25-05:00,30.55
3454,982,975.70306,2025-09-11T10:32:26-05:00,47.56666666666667
3455,955,948.28125,2025-09-11T10:32:55-05:00,48.05
3456,926,920.15631,2025-09-11T10:33:26-05:00,48.56666666666667
3457,941,937.73438,2025-09-11T10:33:55-05:00,49.05
3458,957,953.90631,2025-09-11T10:34:26-05:00,49.56666666666667
3459,969,964.45319,2025-09-11T10:34:55-05:00,50.05
3460,982,978.51556,2025-09-11T10:35:26-05:00,50.56666666666667
3461,1002,1000.31256,2025-09-11T10:35:55-05:00,51.05
3462,1040,1039.68762,2025-09-11T10:36:26-05:00,51.56666666666667
3463,1070,1069.92188,2025-09-11T10:36:55-05:00,52.05
3464,1108,1107.18762,2025-09-11T10:37:26-05:00,52.56666666666667
3465,1140,1138.82813,2025-09-11T10:37:56-05:00,53.06666666666667
3466,1177,1176.797,2025-09-11T10:38:26-05:00,53.56666666666667
3467,1207,1206.32813,2025-09-11T10:38:56-05:00,54.06666666666667
3468,1244,1243.59387,2025-09-11T10:39:26-05:00,54.56666666666667
3469,1273,1272.422,2025-09-11T10:39:56-05:00,55.06666666666667
3470,1300,1297.03125,2025-09-11T10:40:26-05:00,55.56666666666667
3471,1336,1334.297,2025-09-11T10:40:56-05:00,56.06666666666667
3472,1363,1361.01563,2025-09-11T10:41:26-05:00,56.56666666666667
3473,1387,1387.03125,2025-09-11T10:41:56-05:00,57.06666666666667
3474,1412,1412.34363,2025-09-11T10:42:26-05:00,57.56666666666667
3475,1444,1443.28137,2025-09-11T10:42:56-05:00,58.06666666666667
3476,1470,1467.1875,2025-09-11T10:43:26-05:00,58.56666666666667
3477,1491,1490.39063,2025-09-11T10:43:56-05:00,59.06666666666667
3478,1514,1513.59375,2025-09-11T10:44:26-05:00,59.56666666666667
3479,1538,1538.90637,2025-09-11T10:44:56-05:00,60.06666666666667
3480,1560,1559.297,2025-09-11T10:45:26-05:00,60.56666666666667
3481,1582,1582.50012,2025-09-11T10:45:56-05:00,61.06666666666667
3482,1604,1603.59387,2025-09-11T10:46:26-05:00,61.56666666666667
3483,1625,1626.09387,2025-09-11T10:46:56-05:00,62.06666666666667
3484,1647,1648.59375,2025-09-11T10:47:26-05:00,62.56666666666667
3485,1667,1664.0625,2025-09-11T10:47:56-05:00,63.06666666666667
3486,1688,1686.56238,2025-09-11T10:48:27-05:00,63.583333333333336
3487,1706,1706.25012,2025-09-11T10:48:57-05:00,64.08333333333333
3488,1696,1658.4375,2025-09-11T10:49:27-05:00,64.58333333333333
